time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
317700,2024-07-02 11:17:16,51.5345033575388,61.1487083501382,69.553808,57.4147,1032.3099382176,1089.7246382176,18.04462,7.8516594,988.2546248,3195.1608634,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-7.82929,0,264.5, -3.6, 3.1,0,1,1335,1024,1024,1024,47,0,0,0,231,-90,0,81,4.042,4.028,4.041,4.041,0,0,7.457,89.42,1089.7246382176,69.553808,6,P-GPS,
317900,2024-07-02 11:17:16,51.5345025241788,61.1486981715498,69.553808,57.2834664,1032.4411718176,1089.7246382176,17.716536,7.8516594,989.747407,3197.49354064,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-7.82929,0,264.6, -3.4, 3.2,0,1,1343,1024,1024,1024,48,0,0,0,231,-90,0,81,4.042,4.028,4.041,4.041,0,0,7.457,89.42,1089.7246382176,69.553808,6,P-GPS,
318100,2024-07-02 11:17:16,51.5345016839656,61.1486873882972,69.553808,57.1522328,1032.5724054176,1089.7246382176,17.716536,7.8516594,991.31892936,3199.95745148,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-7.82929,0,264.6, -3.7, 2.8,0,1,1363,1024,1024,1024,51,0,0,0,231,-89.9,0,81,4.042,4.028,4.041,4.041,0,0,7.457,89.42,1089.7246382176,69.553808,6,P-GPS,
318300,2024-07-02 11:17:17,51.5345008617079,61.1486770704421,69.553808,57.0538076,1032.6708306176,1089.7246382176,17.716536,7.8516594,992.8313966,3202.31965628,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-7.82929,0,264.6, -4.3, 2.7,0,1,1362,1024,1024,1024,51,0,0,0,231,-90,0,81,4.042,4.028,4.041,4.041,0,0,7.457,89.42,1089.7246382176,69.553808,6,P-GPS,
318500,2024-07-02 11:17:17,51.5345000087475,61.1486663462456,69.553808,56.922574,1032.8020642176,1089.7246382176,17.716536,8.0753534,994.4061998,3204.7737246,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-8.052984,0,264.6, -4.7, 2.6,0,1,1382,1024,1024,1024,54,0,0,0,231,-89.9,0,81,4.042,4.028,4.041,4.041,0,0,7.457,89.42,1089.7246382176,69.553808,6,P-GPS,
318700,2024-07-02 11:17:17,51.5344990993161,61.1486551852982,69.553808,56.7913404,1032.9332978176,1089.7246382176,17.388452,8.2990474,996.05646232,3207.32621812,29,5,16.155,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-8.276678,0,264.5, -4.7, 2.9,0,1,1352,1024,1024,1024,50,0,0,0,231,-90,0,81,4.043,4.028,4.041,4.041,0,0,7.046,89.42,1089.7246382176,69.553808,6,P-GPS,
318900,2024-07-02 11:17:17,51.5344982037282,61.148644370314,69.553808,56.6601068,1033.0645314176,1089.7246382176,17.388452,8.2990474,997.66407392,3209.80325232,29,5,16.155,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-8.276678,0,264.5, -4.5, 3.4,0,1,1396,1024,1024,1024,56,0,0,0,231,-89.9,0,81,4.043,4.028,4.041,4.041,0,0,7.046,89.42,1089.7246382176,69.553808,6,P-GPS,
319100,2024-07-02 11:17:18,51.5344973026578,61.1486330855249,69.553808,56.5288732,1033.1957650176,1089.7246382176,17.388452,8.5227414,999.33402148,3212.3852734,29,5,16.155,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-8.500372,0,264.5, -5.5, 3.6,0,1,1382,1024,1024,1024,54,0,0,0,231,-89.9,0,81,4.043,4.028,4.041,4.041,0,0,7.046,89.42,1089.7246382176,69.553808,6,P-GPS,
319300,2024-07-02 11:17:18,51.5344964095371,61.1486213155061,69.553808,56.3976396,1033.3269986176,1089.7246382176,17.388452,8.7464354,1001.066305,3215.0755622,29,5,16.155,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-8.724066,0,264.5, -6, 2.7,0,1,1024,1024,1024,1024,0,0,0,0,231,-90,0,81,4.043,4.028,4.041,4.041,0,0,7.046,89.42,1089.7246382176,69.553808,6,P-GPS,
319500,2024-07-02 11:17:18,51.5344955626076,61.1486098773475,69.225724,55.938322,1033.4582322176,1089.3965542176,17.388452,8.7464354,1002.74609508,3217.69039168,29,5,16.155,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-8.724066,0,264.7, -2.9, 2.2,0,1,1024,1024,1024,1024,0,0,0,0,231,-89.9,0,81,4.043,4.028,4.041,4.041,0,0,7.046,89.42,1089.3965542176,69.225724,6,P-GPS,
319700,2024-07-02 11:17:18,51.5344946725024,61.1485984440367,69.225724,55.77428,1033.6222742176,1089.3965542176,17.060368,7.8516594,1004.44228936,3220.30522116,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.671082,-7.82929,0,265.1, 26.8, 3.1,0,1,1024,1024,1024,1024,0,0,0,0,231,-90,0,81,4.041,4.026,4.039,4.041,0,0,7.007,89.42,1089.3965542176,69.225724,6,P-GPS,
319900,2024-07-02 11:17:18,51.5344938728607,61.1485893055413,69.553808,56.0039388,1033.7206994176,1089.7246382176,16.732284,5.3910254,1005.83008468,3222.40167792,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.447388,-5.368656,0,265.6, 29.4, 3,0,1,1024,1024,1024,1024,0,0,0,0,231,-90,0,81,4.041,4.026,4.039,4.041,0,0,7.007,89.42,1089.7246382176,69.553808,6,P-GPS,
320100,2024-07-02 11:17:19,51.5344932954025,61.1485837725549,69.881892,56.266406,1033.7863162176,1090.0527222176,16.732284,2.908022,1006.69950728,3223.67464384,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,-0.223694,-2.908022,0,265.9, 26.6, 4,0,1,1024,1024,1024,1024,0,0,0,0,231,-89.9,0,81,4.041,4.026,4.039,4.041,0,0,7.007,89.42,1090.0527222176,69.881892,6,P-GPS,
320300,2024-07-02 11:17:19,51.5344928891395,61.1485809784067,69.881892,56.2335976,1033.8191246176,1090.0527222176,16.4042,1.11847,1007.17194824,3224.32425016,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-1.11847,0,265.3, 11.2, 5.4,0,1,1150,1107,1024,1024,19,13,0,0,231,-89.9,0,81,4.041,4.026,4.039,4.041,0,0,7.007,89.42,1090.0527222176,69.881892,6,P-GPS,
320500,2024-07-02 11:17:19,51.5344926932725,61.1485796428127,69.881892,56.2335976,1033.8191246176,1090.0527222176,16.076116,0.447388,1007.3983262,3224.63592996,29,5,16.153,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-0.447388,0,264.6, 4.9, 4.1,0,1,1225,1240,1024,1024,30,33,0,0,231,-89.9,0,81,4.041,4.026,4.039,4.041,0,0,7.007,89.42,1090.0527222176,69.881892,6,P-GPS,
320700,2024-07-02 11:17:19,51.5344925903361,61.1485789310541,69.881892,56.2007892,1033.8519330176,1090.0527222176,16.076116,0.223694,1007.51971728,3224.8032528,29,5,16.149,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-0.223694,0,264.6, 1.1, 2.8,0,1,1229,1247,1024,1024,31,34,0,0,231,-89.9,0,81,4.031,4.02,4.031,4.031,0,0,7.079,89.42,1090.0527222176,69.881892,6,P-GPS,
320900,2024-07-02 11:17:19,51.5344924724595,61.1485783263898,69.881892,56.2007892,1033.8519330176,1090.0527222176,16.076116,0.223694,1007.63126584,3224.94760976,29,5,16.149,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-0.223694,0,264.6, -0.7, 5.9,0,1,1156,1164,1024,1057,20,21,0,5,231,-89.9,0,81,4.031,4.02,4.031,4.031,0,0,7.079,89.42,1090.0527222176,69.881892,6,P-GPS,
321100,2024-07-02 11:17:19,51.5344925218032,61.1485776496683,69.881892,56.2007892,1033.8519330176,1090.0527222176,16.076116,0.223694,1007.70016348,3225.10180924,29,5,16.149,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-0.223694,0,264.6, -0.5, 5.5,0,1,1092,1044,1024,1024,10,3,0,0,231.3,-90,0,81,4.031,4.02,4.031,4.031,0,0,7.079,89.42,1090.0527222176,69.881892,6,P-GPS,
321300,2024-07-02 11:17:20,51.5344927426162,61.1485769244679,69.881892,56.2007892,1033.8519330176,1090.0527222176,16.076116,0.4921268,1007.7264102,3225.28553628,29,5,16.149,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-0.447388,0,265.4, 0.3, 4.9,0,1,1052,1045,1024,1024,4,3,0,0,237.3,-89.9,0,81,4.031,4.02,4.031,4.031,0,0,7.079,89.42,1090.0527222176,69.881892,6,P-GPS,
321500,2024-07-02 11:17:20,51.534493056908,61.1485762109464,69.881892,56.1679808,1033.8847414176,1090.0527222176,16.4042,0.4921268,1007.71984852,3225.48238668,29,5,16.149,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-0.447388,0,272.3, 0.5, 4.3,0,1,1224,1116,1024,1024,30,14,0,0,237.8,-89.9,0,81,4.031,4.02,4.031,4.031,0,0,7.079,89.42,1090.0527222176,69.881892,6,P-GPS,
321700,2024-07-02 11:17:20,51.5344933855918,61.1485755489889,70.209976,56.4960648,1033.8847414176,1090.3808062176,16.4042,0.3131716,1007.70344432,3225.67595624,29,5,16.064,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-0.223694,0,271.4, -0.6, 4.1,0,1,1433,1118,1024,1024,62,14,0,0,237.8,-89.9,0,81,4.034,4.014,4.035,4.035,0,0,8.212,89.42,1090.3808062176,70.209976,6,P-GPS,
321900,2024-07-02 11:17:20,51.5344936971423,61.1485749209666,70.209976,56.4960648,1033.8847414176,1090.3808062176,16.4042,0.4921268,1007.68704012,3225.85640244,29,5,16.064,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-0.447388,0,271.3, -4.5, 4.8,0,1,1534,1162,1024,1024,77,21,0,0,237.8,-89.9,0,81,4.034,4.014,4.035,4.035,0,0,8.212,89.42,1090.3808062176,70.209976,6,P-GPS,
322100,2024-07-02 11:17:20,51.5344940681794,61.1485738193935,70.209976,56.4960648,1033.8847414176,1090.3808062176,16.4042,0.9171454,1007.71328684,3226.14183552,29,5,16.064,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-0.894776,0,270.8, -14.5, 5.6,0,1,1489,1045,1024,1024,70,3,0,0,237.8,-89.9,0,81,4.034,4.014,4.035,4.035,0,0,8.212,89.42,1090.3808062176,70.209976,6,P-GPS,
322300,2024-07-02 11:17:21,51.5344945390004,61.1485714578094,70.209976,56.4632564,1033.9175498176,1090.3808062176,16.732284,2.0579848,1007.86748632,3226.70285916,29,5,16.064,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-2.013246,0,270.8, -16.6, 4.7,0,1,1499,1045,1024,1024,72,3,0,0,237.8,-90,0,81,4.034,4.014,4.035,4.035,0,0,8.212,89.42,1090.3808062176,70.209976,6,P-GPS,
322500,2024-07-02 11:17:21,51.5344950734199,61.1485676876925,70.209976,56.3976396,1033.9831666176,1090.3808062176,17.060368,3.3777794,1008.17916612,3227.58212428,29,5,16.064,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-3.35541,0,270.9, -16.3, 4.1,0,1,1489,1045,1024,1024,70,3,0,0,237.8,-89.9,0,81,4.034,4.014,4.035,4.035,0,0,8.212,89.42,1090.3808062176,70.209976,6,P-GPS,
322700,2024-07-02 11:17:21,51.5344956575942,61.1485621703516,70.53806,56.6601068,1034.0487834176,1090.7088902176,17.060368,4.4962494,1008.69753884,3228.85180936,29,5,16.121,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-4.47388,0,270.9, -17.7, 3.8,0,1,1448,1024,1024,1024,64,0,0,0,237.8,-89.9,0,81,4.028,4.013,4.027,4.029,0,0,7.624,89.42,1090.7088902176,70.53806,6,P-GPS,
322900,2024-07-02 11:17:21,51.5344962377937,61.1485552160516,70.53806,56.59449,1034.1144002176,1090.7088902176,17.060368,5.6147194,1009.3996386,3230.44301676,29,5,16.121,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-5.59235,0,271, -15, 3.6,0,1,1349,1024,1024,1661,49,0,0,97,237.8,-89.9,0,81,4.028,4.013,4.027,4.029,0,0,7.624,89.42,1090.7088902176,70.53806,6,P-GPS,
323100,2024-07-02 11:17:21,51.5344967638522,61.1485471989617,70.53806,56.4960648,1034.2128254176,1090.7088902176,17.388452,6.5094954,1010.25593784,3232.27372548,29,5,16.121,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-6.487126,0,271.1, -11.6, 4.3,0,1,1333,1024,1024,1024,47,0,0,0,239,-90,0,81,4.028,4.013,4.027,4.029,0,0,7.624,89.42,1090.7088902176,70.53806,6,P-GPS,
323300,2024-07-02 11:17:22,51.5344974153258,61.1485381492709,70.53806,56.3976396,1034.3112506176,1090.7088902176,17.388452,7.0239916,1011.20738144,3234.34065468,29,5,16.121,1131.7193902176,111.54856,33.1738202,1088.94032356,1.11847,-6.934514,0,272.3, -4.1, 20.9,0,1,1331,1024,1024,1024,47,0,0,0,247.2,-89.9,0,81,4.028,4.013,4.027,4.029,0,0,7.624,89.42,1090.7088902176,70.53806,6,P-GPS,
323500,2024-07-02 11:17:22,51.5344988809703,61.1485287029344,70.53806,56.266406,1034.4424842176,1090.7088902176,17.060368,7.2253162,1011.96853632,3236.55194084,29,5,16.121,1131.7193902176,111.54856,33.1738202,1088.94032356,2.013246,-6.934514,0,282.6, -3.6, 4.6,0,1,1326,1024,1024,1024,46,0,0,0,248.3,-89.9,0,81,4.028,4.013,4.027,4.029,0,0,7.624,89.42,1090.7088902176,70.53806,6,P-GPS,
323700,2024-07-02 11:17:22,51.5345004424237,61.1485197096555,70.53806,56.1679808,1034.5409094176,1090.7088902176,16.732284,7.2253162,1012.64438936,3238.67136348,29,5,16.113,1131.7193902176,111.54856,33.1738202,1088.94032356,2.013246,-6.934514,0,282.2, -4.3, 2.4,0,1,1326,1024,1024,1024,46,0,0,0,248.3,-89.9,0,81,4.026,4.012,3.98,3.995,0,0,7.783,89.6,1090.7088902176,70.53806,6,P-GPS,
323900,2024-07-02 11:17:22,51.5345019550817,61.1485104017043,70.53806,56.0695556,1034.6393346176,1090.7088902176,16.4042,7.381902,1013.38257836,3240.85312208,29,5,16.113,1131.7193902176,111.54856,33.1738202,1088.94032356,1.789552,-7.158208,0,282.2, -4, 2.2,0,1,1328,1024,1024,1024,46,0,0,0,248.3,-89.9,0,81,4.026,4.012,3.98,3.995,0,0,7.783,89.6,1090.7088902176,70.53806,6,P-GPS,
324100,2024-07-02 11:17:23,51.5345033812512,61.1485007702666,70.53806,55.938322,1034.7705682176,1090.7088902176,16.076116,7.381902,1014.189665,3243.10049748,29,5,16.113,1131.7193902176,111.54856,33.1738202,1088.94032356,1.789552,-7.158208,0,282.3, -3.9, 2.8,0,1,1320,1024,1024,1024,45,0,0,0,248.3,-89.9,0,81,4.026,4.012,3.98,3.995,0,0,7.783,89.6,1090.7088902176,70.53806,6,P-GPS,
324300,2024-07-02 11:17:23,51.5345046909147,61.1484915526625,70.53806,55.8398968,1034.8689934176,1090.7088902176,15.748032,7.381902,1014.98362828,3245.24616684,29,5,16.113,1131.7193902176,111.54856,33.1738202,1088.94032356,1.789552,-7.158208,0,282.1, -4.4, 2.9,0,1,1295,1024,1024,1024,41,0,0,0,248.3,-89.9,0,81,4.026,4.012,3.98,3.995,0,0,7.783,89.6,1090.7088902176,70.53806,6,P-GPS,
324500,2024-07-02 11:17:23,51.5345059920802,61.1484820305226,70.53806,55.7414716,1034.9674186176,1090.7088902176,15.748032,7.381902,1015.82352332,3247.457453,29,5,16.113,1131.7193902176,111.54856,33.1738202,1088.94032356,1.789552,-7.158208,0,282, -3.3, 3,0,1,1288,1024,1024,574,40,0,0,-68,248.3,-89.9,0,81,4.026,4.012,3.98,3.995,0,0,7.783,89.6,1090.7088902176,70.53806,6,P-GPS,
324700,2024-07-02 11:17:23,51.5345072983171,61.1484722814134,70.53806,55.610238,1035.0986522176,1090.7088902176,14.107612,7.381902,1016.69622676,3249.7212326,29,5,16.114,1131.7193902176,111.54856,33.1738202,1088.94032356,1.789552,-7.158208,0,282, -2.7, 2.2,0,1,1288,1024,1024,1024,40,0,0,0,247.4,-89.9,0,81,4.042,4.027,4.039,4.037,0,0,7.961,89.6,1090.7088902176,70.53806,6,P-GPS,
324900,2024-07-02 11:17:23,51.5345082806676,61.1484629791915,70.209976,55.1837288,1035.1970774176,1090.3808062176,14.107612,7.4266408,1017.61158112,3251.86362112,29,5,16.114,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-7.381902,0,280.9, -1.4, -14.5,0,1,1283,1024,1024,1024,39,0,0,0,240.6,-90,0,81,4.042,4.027,4.039,4.037,0,0,7.961,89.6,1090.3808062176,70.209976,6,P-GPS,
325100,2024-07-02 11:17:24,51.5345084758493,61.1484532457277,70.209976,55.0524952,1035.3283110176,1090.3808062176,14.435696,7.381902,1018.82221108,3254.07490728,29,5,16.114,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-7.381902,0,273, -0.9, 2.3,0,1,1279,1024,1024,1024,39,0,0,0,240.1,-90,0,81,4.042,4.027,4.039,4.037,0,0,7.961,89.6,1090.3808062176,70.209976,6,P-GPS,
325300,2024-07-02 11:17:24,51.5345084954497,61.1484434481395,70.209976,54.9212616,1035.4595446176,1090.3808062176,14.435696,7.158208,1020.095177,3256.29603596,29,5,16.114,1131.7193902176,111.54856,33.1738202,1088.94032356,0.223694,-7.158208,0,274.1, -1.3, 4.4,0,1,1287,1024,1024,1024,40,0,0,0,240.1,-90,0,81,4.042,4.027,4.039,4.037,0,0,7.961,89.6,1090.3808062176,70.209976,6,P-GPS,
325500,2024-07-02 11:17:24,51.5345085874208,61.1484343301375,70.209976,54.8228364,1035.5579698176,1090.3808062176,14.107612,7.1805774,1021.26315604,3258.366246,29,5,16.114,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-7.158208,0,274, -1.3, 4,0,1,1263,1024,1024,725,36,0,0,-45,240.1,-89.9,0,81,4.042,4.027,4.039,4.037,0,0,7.961,89.6,1090.3808062176,70.209976,6,P-GPS,
325700,2024-07-02 11:17:24,51.5345087325735,61.148425189659,70.209976,54.7244112,1035.6563950176,1090.3808062176,14.107612,6.9568834,1022.41801172,3260.44301772,29,5,16.141,1131.7193902176,111.54856,33.1738202,1088.94032356,0.447388,-6.934514,0,274.4, -1.5, -8.3,0,1,1264,1024,1024,1024,36,0,0,0,236.8,-90,0,81,4.035,4.02,4.034,4.035,0,0,7.471,89.6,1090.3808062176,70.209976,6,P-GPS,
325900,2024-07-02 11:17:24,51.5345085682316,61.1484159330514,70.209976,54.625986,1035.7548202176,1090.3808062176,14.107612,6.934514,1023.68441596,3262.54275532,29,5,16.141,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.934514,0,269.6, 0, 2.7,0,1,1261,1024,1024,1024,36,0,0,0,235.7,-89.9,0,81,4.035,4.02,4.034,4.035,0,0,7.471,89.6,1090.3808062176,70.209976,6,P-GPS,
326100,2024-07-02 11:17:24,51.5345083105479,61.1484073445713,70.209976,54.5275608,1035.8532454176,1090.3808062176,14.107612,6.71082,1024.89504592,3264.49485512,29,5,16.141,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.71082,0,269.6, -1.2, 2.4,0,1,1272,1024,1024,1024,38,0,0,0,235.7,-90,0,81,4.035,4.02,4.034,4.035,0,0,7.471,89.6,1090.3808062176,70.209976,6,P-GPS,
326300,2024-07-02 11:17:25,51.5345080087291,61.1483987166471,70.209976,54.4291356,1035.9516706176,1090.3808062176,14.435696,6.487126,1026.12536092,3266.45679744,29,5,16.141,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.487126,0,269.6, -1.1, 3.2,0,1,1286,1024,1024,1024,40,0,0,0,235.7,-89.9,0,81,4.035,4.02,4.034,4.035,0,0,7.471,89.6,1090.3808062176,70.209976,6,P-GPS,
326500,2024-07-02 11:17:25,51.534507716779,61.1483902601619,70.209976,54.297902,1036.0829042176,1090.3808062176,14.435696,6.487126,1027.3294292,3268.37936968,29,5,16.141,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.487126,0,269.5, -1.6, 3.2,0,1,1285,1024,1024,1024,40,0,0,0,235.7,-90,0,81,4.035,4.02,4.034,4.035,0,0,7.471,89.6,1090.3808062176,70.209976,6,P-GPS,
326700,2024-07-02 11:17:25,51.5345074841783,61.1483819209075,70.209976,54.2322852,1036.1485210176,1090.3808062176,14.435696,6.263432,1028.50725076,3270.27241436,29,5,16.119,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.263432,0,269.5, -1.9, 3.1,0,1,1285,1024,1024,1024,40,0,0,0,235.7,-90,0,81,4.037,4.023,4.035,4.035,0,0,7.462,89.6,1090.3808062176,70.209976,6,P-GPS,
326900,2024-07-02 11:17:25,51.53450725007,61.1483736521679,70.209976,54.13386,1036.2469462176,1090.3808062176,14.435696,6.263432,1029.6752298,3272.15233568,29,5,16.119,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.263432,0,269.4, -2, 3.1,0,1,1283,1024,1024,1684,39,0,0,100,235.8,-89.9,0,81,4.037,4.023,4.035,4.035,0,0,7.462,89.6,1090.3808062176,70.209976,6,P-GPS,
327100,2024-07-02 11:17:25,51.534507072981,61.1483652174983,70.209976,54.0026264,1036.3781798176,1090.3808062176,14.435696,6.263432,1030.84977052,3274.06834624,29,5,16.119,1131.7193902176,111.54856,33.1738202,1088.94032356,0,-6.263432,0,269.4, -1.6, 13.4,0,1,1283,1024,1024,1024,39,0,0,0,240.6,-89.9,0,81,4.037,4.023,4.035,4.035,0,0,7.462,89.6,1090.3808062176,70.209976,6,P-GPS,
327300,2024-07-02 11:17:26,51.5345074161937,61.1483573213852,70.209976,53.9370096,1036.4437966176,1090.3808062176,14.435696,6.151585,1031.80121412,3275.86296572,29,5,16.119,1131.7193902176,111.54856,33.1738202,1088.94032356,1.11847,-6.039738,0,276.4, -1.7, 8.1,0,1,1284,1024,1024,1024,39,0,0,0,245.8,-90,0,81,4.037,4.023,4.035,4.035,0,0,7.462,89.6,1090.3808062176,70.209976,6,P-GPS,
327500,2024-07-02 11:17:26,51.5345082226888,61.148349397507,70.209976,53.8385844,1036.5422218176,1090.3808062176,14.435696,6.1963238,1032.62470496,3277.68711276,28,5,16.119,1131.7193902176,111.54856,33.1738202,1088.94032356,1.342164,-6.039738,0,280.3, -1.9, 2.2,0,1,1284,1024,1024,1024,39,0,0,0,245.8,-89.9,0,81,4.037,4.023,4.035,4.035,0,0,7.462,89.6,1090.3808062176,70.209976,6,P-GPS,
327700,2024-07-02 11:17:26,51.5345090167109,61.1483413544147,70.209976,53.7401592,1036.6406470176,1090.3808062176,14.435696,5.927891,1033.46788084,3279.53422568,27,5,16.124,1131.7193902176,111.54856,33.1738202,1088.94032356,1.11847,-5.816044,0,279.5, -2.7, 1.8,0,1,1284,1024,1024,1024,39,0,0,0,245.8,-89.9,0,81,4.01,4.023,4.035,4.034,0,0,7.61,89.78,1090.3808062176,70.209976,6,P-GPS,
327900,2024-07-02 11:17:26,51.534509704644,61.1483337174435,70.209976,53.641734,1036.7390722176,1090.3808062176,14.435696,5.927891,1034.29137168,3281.2993176,29,5,16.124,1131.7193902176,111.54856,33.1738202,1088.94032356,1.11847,-5.816044,0,279.7, -2.8, 2.1,0,1,1299,1024,1024,1024,42,0,0,0,245.8,-89.9,0,81,4.01,4.023,4.035,4.034,0,0,7.61,89.78,1090.3808062176,70.209976,6,P-GPS,
328100,2024-07-02 11:17:26,51.5345103344613,61.1483258625376,70.209976,53.6089256,1036.7718806176,1090.3808062176,14.435696,5.8831522,1035.16407512,3283.0709712,29,5,16.124,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-5.816044,0,279.6, -3.1, 2.6,0,1,1292,1024,1024,1024,41,0,0,0,245.8,-89.9,0,81,4.01,4.023,4.035,4.034,0,0,7.61,89.78,1090.3808062176,70.209976,6,P-GPS,
328300,2024-07-02 11:17:27,51.5345109407033,61.1483177744921,70.209976,53.6089256,1036.7718806176,1090.3808062176,14.435696,5.8831522,1036.07942948,3284.94105,29,5,16.124,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-5.816044,0,279.5, -3.1, 3.3,0,1,1294,1024,1024,1024,41,0,0,0,245.8,-90,0,81,4.01,4.023,4.035,4.034,0,0,7.61,89.78,1090.3808062176,70.209976,6,P-GPS,
328500,2024-07-02 11:17:27,51.534511525563,61.1483101042467,70.209976,53.5761172,1036.8046890176,1090.3808062176,14.107612,5.8831522,1036.9422904,3286.6798952,29,5,16.124,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-5.816044,0,279.6, -3.3, 3.3,0,1,1295,1024,1024,1024,41,0,0,0,245.8,-89.9,0,81,4.01,4.023,4.035,4.034,0,0,7.61,89.78,1090.3808062176,70.209976,6,P-GPS,
328700,2024-07-02 11:17:27,51.5345121592181,61.1483022160666,70.209976,53.5433088,1036.8374974176,1090.3808062176,14.107612,5.8831522,1037.82483636,3288.4843572,29,5,16.106,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-5.816044,0,279.5, -3.4, 3,0,1,1295,1024,1024,1024,41,0,0,0,245.8,-90,0,81,4.038,4.024,4.036,4.036,0,0,7.64,89.78,1090.3808062176,70.209976,6,P-GPS,
328900,2024-07-02 11:17:27,51.5345128012342,61.1482940907806,70.209976,53.5433088,1036.8374974176,1090.3808062176,14.107612,6.1068462,1038.74019072,3290.354436,29,5,16.106,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-6.039738,0,279.5, -3.2, 3.1,0,1,1295,1024,1024,1024,41,0,0,0,245.8,-89.9,0,81,4.038,4.024,4.036,4.036,0,0,7.64,89.78,1090.3808062176,70.209976,6,P-GPS,
329100,2024-07-02 11:17:27,51.5345134273507,61.1482863165259,70.209976,53.5105004,1036.8703058176,1090.3808062176,14.107612,6.1068462,1039.616175,3292.1260896,29,5,16.106,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-6.039738,0,279.6, -3.1, 3.4,0,1,1279,1024,1024,364,39,0,0,-100,245.8,-90,0,81,4.038,4.024,4.036,4.036,0,0,7.64,89.78,1090.3808062176,70.209976,6,P-GPS,
329300,2024-07-02 11:17:28,51.5345140600464,61.1482783342526,70.209976,53.477692,1036.9031142176,1090.3808062176,14.107612,6.1068462,1040.518406,3293.96336,29,5,16.106,1131.7193902176,111.54856,33.1738202,1088.94032356,0.894776,-6.039738,0,279.6, -3.3, 2.9,0,1,1287,1024,1024,1024,40,0,0,0,244.8,-90,0,81,4.038,4.024,4.036,4.036,0,0,7.64,89.78,1090.3808062176,70.209976,6,P-GPS,
